月,日,時,外気温[℃],外気絶対湿度 [kg/kgDA],法線面直達日射量 [W/m2],水平面天空日射量 [W/m2],水平面夜間放射量 [W/m2],太陽高度角[度],太陽方位角[度]
4,21,1,4.8,5.011656317,0,0,49.12885639,-42,-19
4,21,2,4.8,5.108540944,0,0,47.89527444,-36,-36
4,21,3,4.8,5.011656317,0,0,49.12885639,-27,-50
4,21,4,4.9,5.170601276,0,0,47.52602833,-17,-62
4,21,5,4.9,5.038221499,0,0,49.20405833,-6,-71
4,21,6,4.9,5.099420619,0,0,48.42553389,6,-80
4,21,7,4.8,5.029115185,1.3398325,40.92796889,48.90566556,18,-88
4,21,8,4.9,5.160631687,1.745497222,78.07427083,47.65162972,31,-83
4,21,9,5.3,5.269030276,7.697218889,209.0734881,47.95565139,43,-72
4,21,10,5.4,5.24266673,1.613981111,122.1671906,48.70174722,54,-58
4,21,11,5.5,5.088954801,1.536613889,132.53176,51.055635,63,-36
4,21,12,6.3,5.435931512,6.219783889,272.1976625,50.07999972,67,-2
4,21,13,8.1,5.584003076,12.09499417,316.1998792,55.92983806,64,33
4,21,14,9.4,5.738926376,16.52035556,308.0521553,59.6881575,55,56
4,21,15,10.2,5.302711288,10.26848667,241.1325386,68.4981625,44,71
4,21,16,10.8,4.921164882,6.292883611,163.7323206,75.97438583,32,82
4,21,17,10.9,5.103076434,3.6159275,82.73500167,74.08888194,20,89
4,21,18,10.6,4.643584369,0.430789167,12.41262556,78.729855,7,81
4,21,19,9.8,3.492940881,0,0,91.637075,-5,72
4,21,20,9.1,3.253573354,0,0,92.33650639,-16,63
4,21,21,8.4,3.278379379,0,0,88.91525944,-27,52
4,21,22,7.6,3.033441355,0,0,89.45178306,-35,38
4,21,23,6.8,2.823474902,0,0,89.58245278,-41,21
4,21,24,6.3,2.710236969,0,0,89.4315725,-44,1
4,22,1,6,2.590114019,0,0,90.29584694,-41,-19
4,22,2,5.3,2.502699661,0,0,88.94665222,-36,-36
4,22,3,6,2.44456922,0,0,92.93950944,-27,-50
4,22,4,6.2,2.423153788,0,0,94.175685,-17,-62
4,22,5,6.4,2.451516306,0,0,94.4944175,-6,-71
4,22,6,6,2.612938312,0,17.97305028,89.88815583,6,-80
4,22,7,8.6,2.932324901,932.4406686,54.06507667,95.43067861,19,-88
4,22,8,10.3,2.954388986,936.7403103,90.38231194,102.4652842,31,-83
4,22,9,11.4,3.01564803,967.7687619,125.8653553,106.3075881,43,-73
4,22,10,13.4,2.970996656,962.4850094,150.5406686,116.0376814,54,-58
4,22,11,14.4,3.068817029,946.7665175,164.4944289,118.9822892,63,-36
4,22,12,14.6,3.279340446,930.7312536,168.3517061,116.5007969,67,-2
4,22,13,15.5,3.300531402,890.3948911,158.8919031,120.3226206,64,33
4,22,14,15.9,3.200377887,809.68325,162.7075922,123.7810889,55,57
4,22,15,15,3.139377716,883.8417728,125.5634506,120.5916481,44,72
4,22,16,13.9,2.949851166,281.8318339,238.7501553,118.6678658,32,82
4,22,17,13.2,2.729507634,7.052399167,112.4383267,119.2499161,20,89
4,22,18,12.5,2.607802615,1.011095278,19.30492667,118.2357067,7,80
4,22,19,11.5,2.458383084,0,0,116.4664825,-5,72
4,22,20,10.9,2.505405031,0,0,112.9440133,-16,62
4,22,21,9.2,2.458014071,0,0,106.3588842,-26,51
4,22,22,8.3,2.642040573,0,0,99.14668389,-35,38
4,22,23,9.2,2.874141035,0,0,99.01199944,-41,21
4,22,24,8.8,2.798153876,0,0,98.57724806,-43,1
4,23,1,7.6,2.79946564,0,0,93.39680944,-41,-19
4,23,2,6.2,3.079261666,0,0,82.76301639,-35,-36
4,23,3,5.5,3.413040894,0,0,74.498205,-27,-50
4,23,4,5.3,3.461357304,0,0,72.91464944,-17,-61
4,23,5,3.1,3.499529722,0,0,63.26781389,-5,-71
4,23,6,4,3.735765454,1005.702305,17.90870472,63.37746833,6,-79
4,23,7,7.8,3.46143442,880.5422011,52.67180028,83.47121944,19,-88
4,23,8,9.4,3.708055277,909.8001467,88.21005806,86.63331361,31,-84
4,23,9,11.8,3.683802392,910.0970219,118.7673928,97.57791111,43,-73
4,23,10,13.5,3.726822115,517.4409144,263.9681436,104.59495,54,-59
4,23,11,15.6,3.871184897,884.4296469,156.3442381,112.1184822,64,-36
4,23,12,16.3,4.263411589,368.1976686,368.1514753,109.7976475,68,-2
4,23,13,16.6,4.676624072,69.53725528,405.9669517,105.5968033,64,34
4,23,14,16.9,4.906724908,252.2499642,368.5682469,103.9946058,55,57
4,23,15,17.8,5.079786003,361.6728981,287.0024281,106.0341942,44,72
4,23,16,16.9,5.354407699,26.66902028,222.3391236,98.33342111,32,83
4,23,17,16.3,5.466125577,5.450634722,102.8394075,94.14206,20,88
4,23,18,15.9,5.398141044,0.393040556,12.33939333,93.10855083,8,80
4,23,19,15.2,5.336635614,0,0,90.6176075,-4,72
4,23,20,14.8,4.915802933,0,0,94.09444889,-16,62
4,23,21,14.7,4.68081198,0,0,96.70858611,-26,51
4,23,22,14.49,4.805186063,0,0,94.10607889,-35,37
4,23,23,14.27,4.665815067,0,0,94.93259111,-41,20
4,23,24,12.66,4.854308667,0,0,85.14029556,-43,1
4,24,1,13.74,4.712416415,0,0,91.89369639,-41,-19
4,24,2,13.53,4.908751435,0,0,88.37226972,-35,-36
4,24,3,13.34,5.612157638,0,0,78.72458833,-27,-50
4,24,4,13.46,6.22604896,0,0,72.05496639,-16,-61
4,24,5,13.44,6.352938572,0,0,70.5192075,-5,-71
4,24,6,14.44,6.938562871,8.327560278,30.47447528,68.60256583,7,-79
4,24,7,15.7,7.307701492,88.08114111,137.5496208,70.48259083,19,-87
4,24,8,16.85,6.749614349,4.796065833,130.8902158,81.86549694,31,-84
4,24,9,16.75,6.551047768,3.072630833,141.2207292,83.59206972,43,-73
4,24,10,16.4,7.317765789,0.208014444,44.58363944,73.64423611,55,-59
4,24,11,16.83,7.945025239,2.072784722,154.9505367,69.19841306,64,-37
4,24,12,16.46,8.784216328,2.665287222,182.5828139,59.21266639,68,-2
4,24,13,17.23,7.446749286,1.773598056,146.4083942,76.19743944,64,34
4,24,14,17.37,7.763213268,1.7422475,133.7671772,73.5924875,56,58
4,24,15,17.1,7.286992259,1.912994722,120.1331997,77.2601075,44,73
4,24,16,16.74,7.743295929,1.059637222,69.76039222,70.82437944,32,83
4,24,17,17.06,8.161272216,3.710366111,85.81659167,68.11505278,20,88
4,24,18,16.98,9.083604848,2.611911111,32.17674417,58.81445028,8,80
4,24,19,15.9,9.749797004,0,0,47.59790694,-4,71
4,24,20,15.9,10.82650965,0,0,38.09921583,-16,62
4,24,21,15.72,10.75708031,0,0,37.85816333,-26,51
4,24,22,15.99,11.23653289,0,0,35.03291694,-34,37
4,24,23,15.98,11.2292249,0,0,35.0478075,-40,20
4,24,24,12.76,9.030024335,0,0,39.8593025,-43,1
4,25,1,12.51,8.92678945,0,0,39.71072806,-40,-19
4,25,2,13.2,8.493180927,0,0,46.99800694,-35,-36
4,25,3,13.67,8.692097822,0,0,47.20575722,-26,-50
4,25,4,14.31,6.236006161,0,0,75.82047861,-16,-61
4,25,5,13.91,5.30025418,0,0,85.14019806,-5,-70
4,25,6,14.6,4.974385767,990.4216311,19.14275778,92.41911306,7,-79
4,25,7,16.62,4.736001728,888.3847067,53.7580525,104.9061233,19,-87
4,25,8,17.73,3.379879694,135.9948592,231.7932881,129.5451078,31,-84
4,25,9,18.46,2.617985908,86.68494389,305.8050369,145.7147936,44,-74
4,25,10,20.09,2.3170858,227.687205,360.9603247,159.1043081,55,-60
4,25,11,21.5,2.369446274,652.2004644,236.4142792,165.0295772,64,-37
4,25,12,21.98,2.603624492,51.69293333,404.1997311,163.1242092,68,-1
4,25,13,22.82,2.379575334,169.7997317,419.0466553,171.4008519,65,35
4,25,14,23.29,2.643068244,771.6927397,176.5552814,168.9651492,56,58
4,25,15,22.76,4.053367419,125.1587661,332.8596914,144.0157422,44,73
4,25,16,21.91,4.829529098,211.49744,253.6353956,129.20944,32,84
4,25,17,19.82,6.871456354,225.0002831,167.0848225,94.7296825,20,88
4,25,18,18.08,6.169943744,1.218415278,22.37432194,94.20403556,8,79
4,25,19,16.74,5.819237664,0,0,91.95391917,-4,71
4,25,20,16.21,6.454366895,0,0,82.14218833,-15,62
4,25,21,15.29,6.222898145,0,0,80.48615556,-26,50
4,25,22,15.74,6.463005673,0,0,79.85285917,-34,37
4,25,23,15.46,6.291889591,0,0,80.48651556,-40,20
4,25,24,14.71,6.999050055,0,0,69.19049361,-42,1
4,26,1,14.9,7.373572236,0,0,66.08454333,-40,-19
4,26,2,14.11,7.406609571,0,0,62.10939306,-34,-35
4,26,3,13.97,7.629577532,0,0,59.15391833,-26,-49
4,26,4,12.78,7.368415111,0,0,56.46730778,-16,-61
4,26,5,12.33,7.385450212,0,0,54.26326083,-5,-70
4,26,6,12.73,7.528918348,791.7535461,20.88855222,54.56699444,7,-79
4,26,7,15.37,7.514879759,804.7276339,61.18410694,66.7828425,19,-87
4,26,8,18.47,8.595261652,902.5247225,89.19484139,70.55410667,32,-85
4,26,9,20.54,8.191463225,923.6770461,122.3355503,84.52825694,44,-74
4,26,10,22.19,6.216608095,916.0163383,145.2482592,113.6797864,55,-60
4,26,11,22.9,5.846708324,912.7125158,160.3636839,121.5267286,65,-37
4,26,12,23.45,7.059385905,904.1790164,164.6706258,110.6460825,69,-1
4,26,13,23.74,6.540258421,860.4656914,164.1660339,117.7877906,65,35
4,26,14,23.5,5.666364702,742.3056847,187.5016889,126.6898014,56,59
4,26,15,23.1,5.406369307,564.8288094,221.6178286,127.8399703,45,73
4,26,16,22.23,5.142789702,311.9164872,236.527685,126.7792464,33,84
4,26,17,17.72,4.979244519,0.615981667,35.63503806,106.9382081,20,87
4,26,18,15.93,6.350147089,0.565841944,15.44827167,82.01078389,8,79
4,26,19,13.73,6.239276771,0,0,73.13219667,-4,71
4,26,20,13.01,6.14713664,0,0,70.92130194,-15,61
4,26,21,12.46,5.963513767,0,0,70.57331611,-25,50
4,26,22,12.47,5.488391598,0,0,76.29729639,-34,37
4,26,23,12.2,5.302261253,0,0,77.37817889,-40,20
4,26,24,11.96,5.122382705,0,0,78.55919111,-42,1
4,27,1,11.19,4.476856531,0,0,83.57829667,-40,-18
4,27,2,10.42,4.188793902,0,0,84.1469525,-34,-35
4,27,3,9.44,4.339840969,0,0,77.75749389,-26,-49
4,27,4,8.47,4.600183947,0,0,70.02242722,-16,-60
4,27,5,8.1,4.767658679,0,0,66.21224778,-4,-70
4,27,6,8.87,4.968548486,943.8154778,19.93098889,66.92284556,7,-78
4,27,7,12.64,5.084975449,911.3940433,56.23651806,82.08580806,20,-87
4,27,8,14.65,4.782796618,936.8848725,93.53638583,95.13462694,32,-85
4,27,9,17.1,3.295634356,922.0691006,122.7158775,127.8885633,44,-75
4,27,10,18.66,2.83755365,933.5002128,148.5482592,142.8431969,55,-60
4,27,11,19.9,2.864982055,929.1767922,163.7130919,148.3600678,65,-38
4,27,12,21.49,2.875497088,886.1301142,164.2256956,155.96709,69,-1
4,27,13,21.01,2.31441012,726.92722,210.1481419,163.6532567,65,36
4,27,14,20.16,2.809330966,2.907148333,173.3334519,150.5759172,56,59
4,27,15,19.12,2.756169578,4.183032222,177.9088817,146.4557903,45,74
4,27,16,18.39,2.88142012,9.838970556,189.5486072,140.8032642,33,84
4,27,17,17.4,2.903410676,143.2066656,173.5989367,135.7205678,20,87
4,27,18,16.18,2.834032977,2.357687778,31.7167025,131.1610211,8,79
4,27,19,14.34,2.911106948,0,0,121.3325236,-4,70
4,27,20,13.4,2.557128431,0,0,123.2118756,-15,61
4,27,21,13,2.398305141,0,0,124.3074739,-25,50
4,27,22,12.84,2.281607728,0,0,125.7840025,-34,36
4,27,23,12.46,2.314570453,0,0,123.4450464,-39,20
4,27,24,12.55,2.202527867,0,0,125.9997564,-42,1
4,28,1,12.92,1.971509354,0,0,132.2828444,-39,-18
4,28,2,12.35,2.076150659,0,0,127.5929011,-34,-35
4,28,3,11.48,2.252916943,0,0,120.2375119,-25,-49
4,28,4,10.97,2.339611828,0,0,116.3244067,-15,-60
4,28,5,10.33,2.489887341,0,0,110.7133642,-4,-70
4,28,6,10.36,2.923054103,967.7750436,21.08001389,103.2552711,8,-78
4,28,7,14.29,2.548802492,908.2771864,56.43998667,127.4223244,20,-86
4,28,8,16.55,2.389247674,948.0938114,95.17949167,140.8303475,32,-85
4,28,9,18.54,2.419883895,945.3112083,126.2836003,149.6952894,44,-75
4,28,10,19.55,2.676450332,933.8377014,149.0308494,149.9254456,56,-61
4,28,11,19.62,3.154971549,916.1406856,161.8080083,142.1897947,65,-38
4,28,12,19.87,3.132667604,905.8727747,165.7687528,143.76406,69,-1
4,28,13,20.09,3.088431529,860.2321972,164.9309139,145.5552108,66,36
4,28,14,20.62,3.131500704,789.9210836,171.4637122,147.4386742,56,60
4,28,15,20.76,2.991715362,675.6498256,183.9551808,150.4234003,45,74
4,28,16,20.19,2.755981036,448.4336467,205.3618928,151.6430539,33,85
4,28,17,19.62,2.250289921,163.4185108,174.2737122,158.09701,21,87
4,28,18,18.62,2.113778819,3.626009722,39.88909639,155.944145,8,79
4,28,19,17.07,5.032034324,0,0,103.1855414,-4,70
4,28,20,15.88,5.472272383,0,0,92.10544222,-15,61
4,28,21,14.84,2.693633001,0,0,127.3730603,-25,50
4,28,22,14.19,2.402170872,0,0,129.6503344,-33,36
4,28,23,13.35,2.255070596,0,0,128.6005358,-39,19
4,28,24,12.43,2.452709335,0,0,120.7307933,-41,1
4,29,1,11.8,2.429628161,0,0,118.3340792,-39,-18
4,29,2,10.63,2.738559992,0,0,107.6022781,-33,-35
4,29,3,9.99,3.619561216,0,0,90.53849556,-25,-49
4,29,4,9.49,4.044667839,0,0,82.11351194,-15,-60
4,29,5,8.91,4.158046561,0,0,77.98670639,-4,-69
4,29,6,10.02,4.276268495,670.8978003,29.13034694,81.17016306,8,-78
4,29,7,13.01,4.426408054,268.7742269,139.4944897,92.416745,20,-86
4,29,8,15.4,4.106303111,712.53418,121.4919039,107.8093956,32,-85
4,29,9,17.83,3.921121489,924.7459161,123.9235028,121.8738392,44,-75
4,29,10,20.29,2.802626487,897.1406414,143.4731003,151.3246856,56,-61
4,29,11,21.94,3.495073841,523.5348397,295.1811975,148.1940703,65,-38
4,29,12,22.76,4.277232944,715.5413631,220.2733631,140.8671117,70,-1
4,29,13,22.47,4.100574718,13.79146083,330.1996608,141.8964983,66,37
4,29,14,22.57,4.602674249,21.05039611,326.9453758,135.4870353,57,60
4,29,15,22.17,5.307244638,287.0094775,312.9425025,124.4210725,45,75
4,29,16,21.54,5.506450165,296.9625372,242.597405,118.8477597,33,85
4,29,17,20.76,5.782491401,133.6708897,176.3229217,111.6872511,21,86
4,29,18,19.81,6.302362514,1.246460278,24.00056806,101.0103717,8,78
4,29,19,18.99,6.288139565,0,0,97.20984611,-3,70
4,29,20,18.35,6.80528862,0,0,88.37086667,-15,61
4,29,21,17.87,6.729207233,0,0,86.91619972,-25,49
4,29,22,16.92,6.816256263,0,0,81.46524056,-33,36
4,29,23,16.7,6.720682529,0,0,81.47802278,-39,19
4,29,24,16.41,6.713497591,0,0,80.19625889,-41,1
4,30,1,15.98,6.814461318,0,0,77.07860306,-39,-18
4,30,2,16.24,7.381804631,0,0,72.22239444,-33,-35
4,30,3,17.05,6.836725046,0,0,81.85456333,-25,-49
4,30,4,15.99,6.647995503,0,0,78.95562806,-15,-60
4,30,5,16.42,7.397592752,0,0,72.89967306,-4,-69
4,30,6,17.18,7.090635622,247.9803697,51.79056056,79.72472,8,-78
4,30,7,19.78,7.042368276,582.4204086,96.37110083,92.68806639,20,-86
4,30,8,21.59,7.348696342,583.2713408,154.0467406,98.29590083,33,-86
4,30,9,22.45,7.886091273,188.2169139,313.4170856,97.0205925,45,-76
4,30,10,21.46,8.41653725,3.246768611,177.5663403,86.82739917,56,-61
4,30,11,21.87,8.649729778,13.07215361,321.8365628,86.58740278,66,-39
4,30,12,23.84,8.997389901,20.50672861,361.0342431,93.12584472,70,-1
4,30,13,21.84,8.79888402,3.955202778,220.3401522,85.00503056,66,37
4,30,14,20.13,8.682088324,1.702253889,134.1008433,77.72848222,57,61
4,30,15,19.21,8.86745113,0.845736944,81.52474667,71.494095,45,75
4,30,16,19.3,9.186687673,2.127213889,100.7429139,68.91370139,33,85
4,30,17,19.26,8.472857935,0.299564444,25.58915194,75.5408075,21,86
4,30,18,18.9,8.323470234,0,0,75.27164528,9,78
4,30,19,18.69,8.091311862,0,0,76.56683139,-3,70
4,30,20,18.37,8.008443324,0,0,75.86487167,-14,60
4,30,21,17.46,8.222448192,0,0,69.39820306,-25,49
4,30,22,16.17,6.253604698,0,0,84.229335,-33,36
4,30,23,15.78,5.773037332,0,0,88.01142833,-39,19
4,30,24,15.5,5.482465698,0,0,90.21356472,-41,0
5,1,1,18.6,10.8233824,0,0,50.88772417,-38,-18
5,1,2,18.53,10.65328799,0,0,52.01905528,-33,-35
5,1,3,18.35,11.22864014,0,0,46.2447425,-25,-48
5,1,4,17.8,10.86624036,0,0,46.70169556,-15,-60
5,1,5,17.71,10.7522309,0,0,47.25377972,-4,-69
5,1,6,18.6,10.76894101,514.9215467,40.06227833,51.35583694,8,-77
5,1,7,19.19,11.18054071,39.03931333,137.3999828,50.68320611,20,-85
5,1,8,20.72,10.57192571,126.7244322,240.3592508,63.33205917,33,-86
5,1,9,22.87,9.376352003,390.8173667,267.4718128,84.69983778,45,-76
5,1,10,21.73,10.23606401,45.56303056,351.8404319,71.24914722,56,-62
5,1,11,20.31,11.56047174,1.8759175,150.1710525,52.93569194,66,-39
5,1,12,19.88,12.3159741,3.534965556,213.1794936,44.68126361,70,-1
5,1,13,21.37,10.6709388,1.3725025,130.9227183,65.66757444,66,37
5,1,14,21.16,11.09038144,6.102859444,250.0040756,61.04129889,57,61
5,1,15,22.12,10.74036102,6.231828889,216.8019594,68.77999917,45,75
5,1,16,22.31,9.313727773,31.82810278,234.9782897,82.48509167,33,86
5,1,17,21.67,8.984738522,1.549033889,58.14614139,82.39466111,21,86
5,1,18,20.36,9.457694172,0.779718611,19.57318194,71.54189806,9,78
5,1,19,19.7,9.973534006,0,0,63.64399417,-3,69
5,1,20,19.48,10.6541378,0,0,56.58372139,-14,60
5,1,21,19.4,10.75766758,0,0,55.30285167,-24,49
5,1,22,18.89,11.34415786,0,0,47.86297333,-33,35
5,1,23,18.7,12.00417641,0,0,41.50375111,-38,19
5,1,24,18.55,11.82176858,0,0,42.27383528,-40,0
5,2,1,18.4,12.04623656,0,0,39.72501472,-38,-18
5,2,2,18.33,11.99243915,0,0,39.82747722,-33,-35
5,2,3,18.43,11.25917201,0,0,46.37035361,-24,-48
5,2,4,18.21,10.84955626,0,0,48.79771722,-15,-59
5,2,5,18.11,10.7672276,0,0,49.02809694,-3,-69
5,2,6,18.06,10.71969894,2.881293611,25.63764833,49.19945667,8,-77
5,2,7,18.23,11.59583381,2.476525278,62.76724222,42.60493278,21,-85
5,2,8,18.8125,12.12520323,14.30412583,189.3839175,41.06232417,33,-86
5,2,9,19.14,10.93379747,1.959386111,117.0393139,52.53733861,45,-76
5,2,10,19.72,10.18999164,2.689771389,162.8721789,61.81163278,57,-62
5,2,11,19.9,9.717422783,3.831964167,214.1331533,66.92569361,66,-39
5,2,12,19.44,10.12587508,0.799370556,102.4059811,61.02534139,71,-1
5,2,13,18.77,11.46456339,0.934783611,108.4181847,46.28062194,67,38
5,2,14,18.1,12.08195415,0.749225833,89.60968861,38.00272639,57,61
5,2,15,17.97,11.86351911,0.967233056,87.49231472,39.16188333,46,76
5,2,16,17.72,11.92016322,0.396189167,44.00798611,37.51012611,33,86
5,2,17,17.69,12.28440288,0.456428611,31.83005861,34.41863833,21,86
5,2,18,17.89,12.57418348,0,0,33.0559175,9,77
5,2,19,18.08,12.72848989,0,0,32.74047667,-3,69
5,2,20,18.51,13.22036089,0,0,30.95651472,-14,60
5,2,21,18.6,13.29669647,0,0,30.79880333,-24,49
5,2,22,18.6,13.29669647,0,0,30.79880333,-32,35
5,2,23,18.6,13.29669647,0,0,30.79880333,-38,19
5,2,24,18.21,12.83504638,0,0,32.52250361,-40,0
5,3,1,18.28,13.02706852,0,0,31.35570333,-38,-18
5,3,2,18.3,13.04377508,0,0,31.32121083,-32,-34
5,3,3,18.66,13.34780688,0,0,30.69319056,-24,-48
5,3,4,18.9,13.55402065,0,0,30.26695389,-14,-59
5,3,5,19.2,13.81581695,0,0,29.72561194,-3,-69
5,3,6,20.04,14.57324158,0,0,28.15892806,9,-77
5,3,7,20.5,15.00368448,0.087843889,12.07394694,27.26888389,21,-85
5,3,8,20.4,14.90914731,0.127584722,22.94164806,27.4643175,33,-87
5,3,9,21.35,15.82933876,0.178430278,35.74748417,25.56372722,45,-77
5,3,10,22.71,17.23596873,2.647008056,162.07197,22.66966611,57,-63
5,3,11,22.91,17.45208669,0.114086944,37.52913694,22.22662472,67,-40
5,3,12,23.59,18.20534727,0.772348056,100.8699819,20.68641194,71,-1
5,3,13,23.98,18.65052273,0.831263611,102.4672281,19.77927111,67,38
5,3,14,24.46,19.21195539,2.993523611,178.1724317,18.63878972,57,62
5,3,15,24.96,19.81302993,7.697541111,232.8114269,17.42242056,46,76
5,3,16,24.9,19.74001157,0.896564722,66.21417167,17.56992083,34,86
5,3,17,25.1,19.98435991,2.570606389,75.30922472,17.07661917,21,85
5,3,18,25.01,19.87406563,0.540038889,16.64108778,17.29918306,9,77
5,3,19,24.9,19.74001157,0,0,17.56992083,-3,69
5,3,20,24.87,19.70359399,0,0,17.64351333,-14,60
5,3,21,24.5,19.25942572,0,0,18.54254833,-24,48
5,3,22,24.5,19.25942572,0,0,18.54254833,-32,35
5,3,23,24.51,19.2713099,0,0,18.51845917,-38,19
5,3,24,24.37,19.10553465,0,0,18.85465583,-40,0
5,4,1,24.21,18.91766038,0,0,19.23610611,-38,-18
5,4,2,24.16,18.85929391,0,0,19.35470361,-32,-34
5,4,3,23.8,18.44384684,0,0,20.20011639,-24,-48
5,4,4,23.71,18.34128855,0,0,20.40914639,-14,-59
5,4,5,23.14,17.70364951,0,0,21.7115425,-3,-68
5,4,6,23.34,17.92506088,3.533964722,29.90567806,21.25877222,9,-77
5,4,7,23.91,18.56990087,3.351339722,74.24227111,19.94337472,21,-85
5,4,8,24.24,18.95275878,4.294031389,131.8392214,19.16480917,33,-87
5,4,9,25.27,20.17315036,267.3086547,304.0368889,16.78317861,45,-77
5,4,10,24.23,17.87820854,310.7727833,348.5031964,26.06338111,57,-63
5,4,11,19.37,10.80865248,126.5836597,421.9923114,54.71923833,67,-40
5,4,12,20.2,10.35261175,384.3699533,370.6057431,62.70906917,71,-1
5,4,13,20.22,9.764874236,5.581438889,262.8688983,68.05187028,67,39
5,4,14,18.31,11.28028988,0.249693333,52.09286417,45.61906778,57,62
5,4,15,18.64,12.50658124,0.239450833,43.91956556,37.17516611,46,76
5,4,16,18.8,12.63494468,0.840376667,64.37118194,36.9243625,34,87
5,4,17,18.04,11.65324725,0.847270556,43.75834278,41.22385417,21,85
5,4,18,18.37,12.18480704,3.683905,43.68880667,38.46030806,9,77
5,4,19,17.82,12.12709105,0,0,36.30419389,-3,69
5,4,20,17.62,12.22921804,0,0,34.53019917,-14,59
5,4,21,18.28,12.89275446,0,0,32.40440972,-24,48
5,4,22,18.3,12.7748524,0,0,33.42530806,-32,35
5,4,23,17.85,12.54191294,0,0,33.1218525,-37,19
5,4,24,16.43,10.90872357,0,0,39.87178972,-39,0
5,5,1,14.65,8.502517659,0,0,53.52768556,-37,-18
5,5,2,14.33,7.914751847,0,0,57.89057972,-32,-34
5,5,3,14.04,8.795386566,0,0,47.90222694,-24,-48
5,5,4,13.64,8.645357876,0,0,47.51994056,-14,-59
5,5,5,13,8.570193756,0,0,45.34374389,-3,-68
5,5,6,14.12,9.106257362,950.8815689,25.09240944,45.31944278,9,-76
5,5,7,19.77,7.675127386,930.6066306,61.83938028,85.99381972,21,-84
5,5,8,21.95,7.298788052,611.5028731,151.0328572,100.6034581,33,-87
5,5,9,22.92,6.816852738,923.6290389,126.5122564,110.6097944,46,-77
5,5,10,23.86,6.773655965,909.5856539,147.7890536,115.8131033,57,-63
5,5,11,24.87,7.062823842,896.6587467,160.8406569,117.8113578,67,-40
5,5,12,25.98,7.74022615,863.3592425,170.0465925,116.419835,72,-1
5,5,13,26.17,6.953919806,841.1978981,171.8681753,125.6685172,67,39
5,5,14,26.02,6.280088382,781.4606369,176.9880075,132.36994,58,63
5,5,15,25.8,5.470981613,660.07914,192.8902172,140.7817186,46,77
5,5,16,25.36,5.915243586,446.1103175,211.3620531,133.1922228,34,87
5,5,17,23.89,7.306995097,144.9947222,182.4095661,110.2339547,21,85
5,5,18,22.74,8.603113598,0.523513333,16.91954306,91.36862611,9,77
5,5,19,21.73,8.903276083,0,0,83.46444556,-2,68
5,5,20,20.63,8.820164187,0,0,78.84382556,-13,59
5,5,21,19.7,9.552193555,0,0,67.46335667,-23,48
5,5,22,19.11,9.762482124,0,0,62.69521278,-32,35
5,5,23,18.15,9.738046269,0,0,58.31447167,-37,18
5,5,24,17.92,9.712994083,0,0,57.44608639,-39,0
5,6,1,17.4,9.772026224,0,0,54.44224583,-37,-18
5,6,2,16.98,10.01393425,0,0,50.28075583,-32,-34
5,6,3,16.6,10.01067032,0,0,48.52242694,-23,-47
5,6,4,16.01,9.865753169,0,0,47.06235222,-14,-58
5,6,5,15.45,9.512936881,0,0,47.66770833,-3,-68
5,6,6,16.37,9.733232909,35.56224611,57.03308056,49.94415833,9,-76
5,6,7,17.42,9.897967047,100.0141233,156.5436161,53.39975528,21,-84
5,6,8,22.24,10.08858611,745.1797925,118.1522217,75.08847694,34,-87
5,6,9,22.6,9.985274065,628.2517342,193.4289056,77.80547028,46,-78
5,6,10,25.02,10.2690393,772.6011831,174.3916692,87.51308778,57,-64
5,6,11,25.76,10.57037374,839.5708289,169.84549,88.67325056,67,-41
